hospital_license_id,hospital_id,license_name,certificate_no,issue_date,expiry_date,attachment_uri
57bb45d4-d460-4617-96c8-a3d2821099be,1c99b149-dc12-40e7-8ff3-21557ced1179,NABH Accreditation,CERT_1FM792TR4C,2022-03-16,2025-11-15,s3://up-ab-licenses/LIC_5ZUJQDY4HJLO.pdf
4af1b7cc-1f0e-453a-9b56-d5c9d65dc445,1c99b149-dc12-40e7-8ff3-21557ced1179,Ambulance Tie-Up Certificate,CERT_OG2XQ3DWYV,2024-03-18,2027-05-04,s3://up-ab-licenses/LIC_4DWUVZD8EY7E.pdf
28440cdc-57b8-490d-9a11-647f4638609f,1c99b149-dc12-40e7-8ff3-21557ced1179,Clinical Establishment Act Registration,CERT_RL45JQ2YBI,2025-04-04,2028-01-06,s3://up-ab-licenses/LIC_ZWL7TAKJTPDM.pdf
1f12d7e5-9bd7-4276-98c8-c5fad549545a,1c99b149-dc12-40e7-8ff3-21557ced1179,Lift Safety Certificate,CERT_I4ZZXAOVHP,2024-08-13,2025-08-15,s3://up-ab-licenses/LIC_1TONUU39PZD4.pdf
667f988a-e4c9-4886-945f-c8fe5135fd09,773f7fa2-f78a-4b7d-98a4-1a388c138acb,Fire Safety Certificate,CERT_FJVF24506S,2025-02-05,2027-08-28,s3://up-ab-licenses/LIC_90VOORPRB82U.pdf
76ce8b68-be4b-4e23-bd6c-c3e232b58642,773f7fa2-f78a-4b7d-98a4-1a388c138acb,Biomedical Waste Management Certificate,CERT_P3KNEDRGRI,2023-08-02,2025-04-16,s3://up-ab-licenses/LIC_CJ6TP7BX1V8X.pdf
0d0a4063-af1d-48c0-8065-8b2df07db787,773f7fa2-f78a-4b7d-98a4-1a388c138acb,Blood Bank License,CERT_XW9GN4EPTJ,2024-02-12,2028-10-18,s3://up-ab-licenses/LIC_91DC2CIK324T.pdf
7ed2993d-f7a6-4a3b-a4c5-465b5cb30869,773f7fa2-f78a-4b7d-98a4-1a388c138acb,NABL Accreditation,CERT_5455PYEQY3,2024-11-08,2027-11-15,s3://up-ab-licenses/LIC_3MFW0RIE8UGP.pdf
c4dccd2c-5bdc-4925-a84b-8aac250c835c,773f7fa2-f78a-4b7d-98a4-1a388c138acb,PCPNDT Registration,CERT_1ZNPYHP4JV,2021-12-18,2024-02-01,s3://up-ab-licenses/LIC_CHHCE4G2TY1Y.pdf
e3eb7fe7-e9e8-4fb7-bf93-aef72d9687f0,773f7fa2-f78a-4b7d-98a4-1a388c138acb,Building Completion Certificate,CERT_MGSAZ0BOFJ,2021-02-17,2025-01-25,s3://up-ab-licenses/LIC_IQUQP4C4VMT8.pdf
b6a7c70f-0ebe-4323-841a-836eb1091d2c,634a130c-fcbe-4e59-a818-ddcac4bfae04,Building Completion Certificate,CERT_993JL1WKKG,2024-12-15,2025-12-23,s3://up-ab-licenses/LIC_WKYKRFAZ8NBO.pdf
8364cca3-6941-4948-99cb-7935155b771e,634a130c-fcbe-4e59-a818-ddcac4bfae04,NABH Accreditation,CERT_4V1FFVW2A9,2022-01-20,2024-03-09,s3://up-ab-licenses/LIC_K7PJ74QJA10D.pdf
8708dd31-004b-48f1-85ac-adcea2eb65c4,634a130c-fcbe-4e59-a818-ddcac4bfae04,Hospital Registration Certificate,CERT_4NKUAEOUNS,2023-01-28,2025-07-28,s3://up-ab-licenses/LIC_NYTWD7WEF3DI.pdf
78b3f82f-7286-4658-b1cc-716e79d81032,634a130c-fcbe-4e59-a818-ddcac4bfae04,PCPNDT Registration,CERT_3R6XX6JP1A,2020-11-20,2023-06-26,s3://up-ab-licenses/LIC_N5NJF2TYRG54.pdf
8d2d7feb-8a34-42ba-861c-4f65668cbbe5,634a130c-fcbe-4e59-a818-ddcac4bfae04,Blood Bank License,CERT_7QDAPHE86Y,2023-01-17,2027-11-02,s3://up-ab-licenses/LIC_DTVQZU3GHJHW.pdf
f540ac09-1892-4614-8afe-681ef387e0f6,634a130c-fcbe-4e59-a818-ddcac4bfae04,Clinical Establishment Act Registration,CERT_II24YNY1N5,2022-02-20,2025-08-27,s3://up-ab-licenses/LIC_0FLB4Z7AL0DA.pdf
ce269c96-88b2-4c62-82e8-ad6571ad56cd,634a130c-fcbe-4e59-a818-ddcac4bfae04,Lift Safety Certificate,CERT_OQUKXYFOF4,2023-04-20,2025-10-24,s3://up-ab-licenses/LIC_9NX787XNOTX7.pdf
ba0dba3e-b58b-4920-a03d-3ed91ee3e348,634a130c-fcbe-4e59-a818-ddcac4bfae04,Pollution Control Clearance,CERT_V3YYWFV49Q,2024-10-13,2027-09-08,s3://up-ab-licenses/LIC_4JOXOFGGSXKD.pdf
02d9de4f-9ae0-42ca-b0a6-7244659083bf,535536b6-459d-430e-bdb3-ce4a1fd27e14,NABH Accreditation,CERT_2C58L2RCJ6,2024-04-30,2029-02-21,s3://up-ab-licenses/LIC_XS7V89H4EJRC.pdf
1f258b3f-f57e-49c4-835f-b2b49d961d89,535536b6-459d-430e-bdb3-ce4a1fd27e14,Fire Safety Certificate,CERT_DUPR964AQH,2022-03-30,2026-12-22,s3://up-ab-licenses/LIC_CKSXKI5QYOWC.pdf
bdb076f0-55fa-4a88-bf65-500a4cee39bf,535536b6-459d-430e-bdb3-ce4a1fd27e14,Biomedical Waste Management Certificate,CERT_E03AR8ZYI8,2025-01-26,2026-09-15,s3://up-ab-licenses/LIC_5S4RBBUXQBBW.pdf
45075dd1-6c72-49f1-a7aa-6124a91da89c,535536b6-459d-430e-bdb3-ce4a1fd27e14,Clinical Establishment Act Registration,CERT_K4T47N8V9L,2023-11-17,2025-10-23,s3://up-ab-licenses/LIC_ZF9CJKWHUO8I.pdf
fc0d4f85-e27b-4725-bab4-23c2cd32da1a,535536b6-459d-430e-bdb3-ce4a1fd27e14,Blood Bank License,CERT_U1LQKXXOR6,2021-03-11,2026-01-05,s3://up-ab-licenses/LIC_JGJ5KNMSQQ0L.pdf
341b7001-f34a-4dca-8be9-878a89eb63b5,f3326ff2-35ac-4914-bcf0-0379f732cf20,Lift Safety Certificate,CERT_70NA8LHMAB,2021-03-12,2022-08-01,s3://up-ab-licenses/LIC_RRAUQHKTAVL4.pdf
6b9eaf86-73c9-4efa-91e1-1d935ca6acf4,f3326ff2-35ac-4914-bcf0-0379f732cf20,Clinical Establishment Act Registration,CERT_SKSLW77WXC,2024-09-26,2027-02-19,s3://up-ab-licenses/LIC_WY05JQQOG8U2.pdf
b50adddd-9adc-4fdc-8036-e7cbb213b99f,f3326ff2-35ac-4914-bcf0-0379f732cf20,PCPNDT Registration,CERT_3GRGRL2VV8,2020-09-14,2022-07-11,s3://up-ab-licenses/LIC_PL0LHDZZQAR7.pdf
a5784d94-bb6f-40f2-8691-9e243edd278e,f3326ff2-35ac-4914-bcf0-0379f732cf20,Blood Bank License,CERT_BXVSIW70QR,2024-08-15,2028-05-10,s3://up-ab-licenses/LIC_FXD2K2KBMEY6.pdf
55d00579-7480-448c-99b4-754f7cb0832c,f3326ff2-35ac-4914-bcf0-0379f732cf20,Pollution Control Clearance,CERT_6HPCAT8CV5,2024-03-03,2027-05-21,s3://up-ab-licenses/LIC_6V0UGVLKZA8V.pdf
93a2b7de-b7dc-4dc3-a80c-ac53173d8ee7,f3326ff2-35ac-4914-bcf0-0379f732cf20,Hospital Registration Certificate,CERT_T1Y5V02Y36,2025-04-01,2028-11-16,s3://up-ab-licenses/LIC_Y2GQ2JG0XU9X.pdf
3e5259a8-98b3-4929-b972-5d65fc5d65df,f3326ff2-35ac-4914-bcf0-0379f732cf20,Building Completion Certificate,CERT_P0JNTZ8RFS,2023-03-12,2027-03-16,s3://up-ab-licenses/LIC_TOK4PKU9SBDQ.pdf
69a71f46-30a2-4c1c-99b9-ec80dd19d7cf,f3326ff2-35ac-4914-bcf0-0379f732cf20,Biomedical Waste Management Certificate,CERT_VSQU893T7N,2021-07-13,2023-10-29,s3://up-ab-licenses/LIC_1DRM8FWY4B7T.pdf
537e59c0-cea8-44cd-aa3d-51f8ff297bde,f3326ff2-35ac-4914-bcf0-0379f732cf20,Ambulance Tie-Up Certificate,CERT_NZOQZGN0DI,2022-05-08,2027-01-29,s3://up-ab-licenses/LIC_AQ9VJAUMYQ25.pdf
e12b5005-cee5-44e4-bd74-b12e931a5e72,f3326ff2-35ac-4914-bcf0-0379f732cf20,Pharmacy License,CERT_3HNNWO4V1P,2025-05-01,2029-09-04,s3://up-ab-licenses/LIC_WO6SB93B4LUY.pdf
6400bc27-292e-4a6a-85df-9e4aa561e603,1b99ed4b-8ebc-414b-b3d9-8635c8ef44da,Blood Bank License,CERT_T5XUGT9X8A,2024-07-11,2025-07-14,s3://up-ab-licenses/LIC_L9OSGYFYKLRU.pdf
09d5b360-c090-4380-9fc6-65d28d09f2be,1b99ed4b-8ebc-414b-b3d9-8635c8ef44da,Hospital Registration Certificate,CERT_9PWILBDYLG,2023-04-16,2025-12-12,s3://up-ab-licenses/LIC_IU1SWU3HA0NV.pdf
7839ddaa-c8e0-48d4-bf63-c70083dd23d6,1b99ed4b-8ebc-414b-b3d9-8635c8ef44da,Clinical Establishment Act Registration,CERT_MAB0GCJ1SX,2023-12-28,2028-07-06,s3://up-ab-licenses/LIC_G9MLJA6DYM7B.pdf
f69b2f02-acf8-4b98-a5f2-2e286d471dd2,1b99ed4b-8ebc-414b-b3d9-8635c8ef44da,Ambulance Tie-Up Certificate,CERT_URRATF878X,2020-11-01,2024-04-15,s3://up-ab-licenses/LIC_ZCSM7UCFXXX6.pdf
fee41395-76a8-4feb-a717-7674fda55eb5,1b99ed4b-8ebc-414b-b3d9-8635c8ef44da,Biomedical Waste Management Certificate,CERT_ZH9Y756EC6,2025-03-13,2028-09-21,s3://up-ab-licenses/LIC_E047NOVHK0BG.pdf
d2c21b75-552a-4534-a60f-a972b6fd2245,1b99ed4b-8ebc-414b-b3d9-8635c8ef44da,Lift Safety Certificate,CERT_PV0KRE14XJ,2025-06-23,2027-07-12,s3://up-ab-licenses/LIC_QU7SSENP2DWB.pdf
97f0385d-fa1d-4443-9f3a-b9293b74047e,1b99ed4b-8ebc-414b-b3d9-8635c8ef44da,NABL Accreditation,CERT_OI7XDCEN8X,2023-12-17,2025-04-15,s3://up-ab-licenses/LIC_GERGSIFWJZH3.pdf
be440326-0002-4161-b161-b03a94c7a6e6,e44955c4-8e35-4f64-b973-07fdb285e006,Fire Safety Certificate,CERT_YXPFWK496U,2025-01-27,2027-01-30,s3://up-ab-licenses/LIC_HKLJPJQ09SXF.pdf
1fc67979-2266-4fcf-b6ac-2650a4859c8d,e44955c4-8e35-4f64-b973-07fdb285e006,Blood Bank License,CERT_YSAF8D39CG,2023-01-09,2025-07-08,s3://up-ab-licenses/LIC_C4GXSEKPZ98W.pdf
224c3124-d174-4b8d-8aa9-57acdaad96e7,e44955c4-8e35-4f64-b973-07fdb285e006,Pharmacy License,CERT_JNZNMU7Y8Z,2020-11-08,2025-05-27,s3://up-ab-licenses/LIC_QB17A7CGXZ2B.pdf
2f22b2fa-a63f-4684-9379-830c0383563b,e44955c4-8e35-4f64-b973-07fdb285e006,NABH Accreditation,CERT_6FK7GE59KR,2022-05-12,2025-08-23,s3://up-ab-licenses/LIC_2PYU1X7JZ1NP.pdf
c02cf77b-eef4-4d62-b550-09288bc99984,e44955c4-8e35-4f64-b973-07fdb285e006,Pollution Control Clearance,CERT_WU0IVC1373,2023-08-24,2028-05-10,s3://up-ab-licenses/LIC_AHCH6S8BNGL2.pdf
f5110a24-c6f2-422b-82af-2645842f0e63,e44955c4-8e35-4f64-b973-07fdb285e006,Biomedical Waste Management Certificate,CERT_4IEVTCRVZA,2025-05-04,2027-09-24,s3://up-ab-licenses/LIC_GGLN2BA25KZS.pdf
49884f71-db07-4dae-bbab-9f3df475dae3,e44955c4-8e35-4f64-b973-07fdb285e006,PCPNDT Registration,CERT_VJFKZT51WV,2022-12-01,2027-02-13,s3://up-ab-licenses/LIC_W1AV4YYVKLWO.pdf
b259406b-3b60-44f9-9724-d5832ecf2d41,e44955c4-8e35-4f64-b973-07fdb285e006,NABL Accreditation,CERT_X7YEWSASDW,2022-09-29,2025-10-17,s3://up-ab-licenses/LIC_TI362OBBRQ1H.pdf
bdab25dd-3044-498c-a9a0-b2d7e566f5e3,5f74e2e2-dde4-4877-afe8-c66f668662b7,Clinical Establishment Act Registration,CERT_7OSSMHCCJ9,2025-08-28,2029-08-30,s3://up-ab-licenses/LIC_YNH6L0G4M6F1.pdf
225fa83a-8942-4595-a45c-8b49924f0869,5f74e2e2-dde4-4877-afe8-c66f668662b7,Biomedical Waste Management Certificate,CERT_6258T401QT,2021-06-29,2026-06-28,s3://up-ab-licenses/LIC_73YLQBDDH0RX.pdf
bf9cd610-d6ac-4f25-be27-858b7fccd2ae,5f74e2e2-dde4-4877-afe8-c66f668662b7,Blood Bank License,CERT_O5R7LF73TK,2022-11-26,2024-03-29,s3://up-ab-licenses/LIC_R1ISFCL72PNB.pdf
2e4aa235-6d80-4e92-967a-9cf4b8ab3316,5f74e2e2-dde4-4877-afe8-c66f668662b7,Pharmacy License,CERT_49891I3S0G,2025-02-16,2029-09-28,s3://up-ab-licenses/LIC_JA2A5I87YU0Y.pdf
ea3a09ed-e7ca-492e-8359-b205d34b274b,5f74e2e2-dde4-4877-afe8-c66f668662b7,Pollution Control Clearance,CERT_9BRRIO4UAQ,2023-11-04,2025-10-11,s3://up-ab-licenses/LIC_DAFINXTA56P1.pdf
79550afe-20ca-4976-8611-3d1cb90bfd78,5f74e2e2-dde4-4877-afe8-c66f668662b7,Lift Safety Certificate,CERT_9I9XX8R1MQ,2022-11-20,2025-11-14,s3://up-ab-licenses/LIC_3SFHHEDRYRY7.pdf
7d68fa82-eda6-4fce-81bd-82683a4883ed,5f74e2e2-dde4-4877-afe8-c66f668662b7,NABL Accreditation,CERT_UP4VAR3QD7,2023-01-21,2025-07-31,s3://up-ab-licenses/LIC_IU5Z70FHS5XW.pdf
911865b7-fe30-4430-8084-5d2a9bb0691d,5f74e2e2-dde4-4877-afe8-c66f668662b7,NABH Accreditation,CERT_H9F8YCMLYD,2025-04-30,2028-04-27,s3://up-ab-licenses/LIC_3E21GTL3MDSG.pdf
fc544bff-d767-4d7f-b7b2-d6d895b416c5,5f74e2e2-dde4-4877-afe8-c66f668662b7,Ambulance Tie-Up Certificate,CERT_T9QPV0RI4X,2024-02-22,2025-03-12,s3://up-ab-licenses/LIC_YGZG3JOUJB78.pdf
1e762d6c-ffac-40ae-858c-cdaf9aef865d,ed97bf9e-176e-4da6-a616-88f8388d00d8,Building Completion Certificate,CERT_7HJ1WXJX0N,2022-10-29,2027-09-28,s3://up-ab-licenses/LIC_JH5WHMR3CYYM.pdf
c8b467a1-4bfc-433c-9f1c-57348b813156,ed97bf9e-176e-4da6-a616-88f8388d00d8,Hospital Registration Certificate,CERT_25O9O036Y2,2023-07-03,2026-09-05,s3://up-ab-licenses/LIC_YAZKS66QIW1P.pdf
8b985a21-904b-4c22-9226-830d5e3607fa,ed97bf9e-176e-4da6-a616-88f8388d00d8,Clinical Establishment Act Registration,CERT_SGF7BGMN5Q,2021-12-08,2026-04-26,s3://up-ab-licenses/LIC_1DKZ3D11OA6K.pdf
9332b5ca-ad4e-4094-a282-c6dda9f32a5a,ed97bf9e-176e-4da6-a616-88f8388d00d8,Biomedical Waste Management Certificate,CERT_44B26R67G7,2023-08-22,2026-11-02,s3://up-ab-licenses/LIC_3RIRHZ2EC8GU.pdf
9f24613e-f549-41ad-900a-a26d23006022,ed97bf9e-176e-4da6-a616-88f8388d00d8,Fire Safety Certificate,CERT_8XN19X66K5,2023-07-12,2025-02-03,s3://up-ab-licenses/LIC_QSK7ME8F212T.pdf
a8dad2e1-a303-4605-a667-83712d1ae13d,ed97bf9e-176e-4da6-a616-88f8388d00d8,Lift Safety Certificate,CERT_L76353XKTN,2024-10-20,2026-07-05,s3://up-ab-licenses/LIC_AF3X81TDMRTP.pdf
0bac1f54-b1af-4e37-b417-037ff028dbd7,ed97bf9e-176e-4da6-a616-88f8388d00d8,NABH Accreditation,CERT_BN7WQ4HYJO,2022-05-12,2026-03-10,s3://up-ab-licenses/LIC_U16M5PKUK5XT.pdf
c5767845-cc91-47c0-8819-32a4698640c0,ed97bf9e-176e-4da6-a616-88f8388d00d8,Pollution Control Clearance,CERT_AY1WU0RRBR,2025-07-10,2026-12-21,s3://up-ab-licenses/LIC_PGKHICYTKKMF.pdf
62766464-7ec4-4246-8b93-81c2ed8b5c1b,ed97bf9e-176e-4da6-a616-88f8388d00d8,Ambulance Tie-Up Certificate,CERT_M3FDJLTZE8,2024-10-06,2027-01-19,s3://up-ab-licenses/LIC_NN3JP8KJ0RIR.pdf
db453c19-c59e-4e45-99c4-3b5f6cd36340,210d53e0-7563-4263-a66d-c5cb28e89743,Hospital Registration Certificate,CERT_A8DXQ1IOHN,2022-04-14,2024-02-01,s3://up-ab-licenses/LIC_PGVR04S3U8HD.pdf
e9822c22-0fdd-4fb4-a176-b50a42587198,210d53e0-7563-4263-a66d-c5cb28e89743,NABL Accreditation,CERT_91LTR9RFU0,2020-10-18,2025-04-06,s3://up-ab-licenses/LIC_3OV1F96R4P00.pdf
ea5c4326-d23b-4103-88ef-1d3d692f13c1,210d53e0-7563-4263-a66d-c5cb28e89743,Blood Bank License,CERT_IUW0TG3JXX,2023-01-17,2024-06-11,s3://up-ab-licenses/LIC_9SZXSANS2G9A.pdf
1a276300-8255-44d1-ade0-7120c0b497ce,210d53e0-7563-4263-a66d-c5cb28e89743,Lift Safety Certificate,CERT_G32FD9RNMS,2021-07-12,2024-11-11,s3://up-ab-licenses/LIC_YNZ42CO79K0W.pdf
5a36cf7c-5e0d-4434-942c-316fc0682eab,f028fa1e-2579-4cf3-8f4a-1403c50ecd0b,Building Completion Certificate,CERT_KBODKUP093,2021-06-22,2023-01-26,s3://up-ab-licenses/LIC_EA1YIBWF3MW3.pdf
59ee3f67-6142-41cf-ba61-49f79810a8a7,f028fa1e-2579-4cf3-8f4a-1403c50ecd0b,Fire Safety Certificate,CERT_0QKI5IH579,2023-06-30,2026-09-17,s3://up-ab-licenses/LIC_1FOEH7Q0DUP9.pdf
662ee77a-4964-4218-b1c5-1d698f5345d8,f028fa1e-2579-4cf3-8f4a-1403c50ecd0b,Pharmacy License,CERT_6IZZHLUFJJ,2022-02-23,2024-06-04,s3://up-ab-licenses/LIC_NWLMUEBVCX2X.pdf
281a9d0f-2cb6-4e60-9c4c-45aa62be0d40,f028fa1e-2579-4cf3-8f4a-1403c50ecd0b,Lift Safety Certificate,CERT_UV3DVLUTYG,2021-09-09,2025-10-27,s3://up-ab-licenses/LIC_D24IFK0ISJBG.pdf
1d436c10-4114-4fd8-aeb0-7d60050ac1d6,f028fa1e-2579-4cf3-8f4a-1403c50ecd0b,Biomedical Waste Management Certificate,CERT_9TBOELEOAZ,2022-12-04,2024-07-22,s3://up-ab-licenses/LIC_CK649I1FXFGH.pdf
60faaf1a-2c4e-43ef-8770-31add2c9d1b3,f028fa1e-2579-4cf3-8f4a-1403c50ecd0b,Clinical Establishment Act Registration,CERT_VFQ5AZ0KGF,2022-02-26,2024-07-05,s3://up-ab-licenses/LIC_VTGJ4R8J4HX5.pdf
a9cef39f-3bc4-42dc-ab4b-3a7dc57556f6,f028fa1e-2579-4cf3-8f4a-1403c50ecd0b,NABH Accreditation,CERT_C7C2GG3WDM,2021-04-07,2025-07-08,s3://up-ab-licenses/LIC_YB3FTT18I2VI.pdf
ed5d66ab-1015-419c-a3f2-147d81042e6f,f028fa1e-2579-4cf3-8f4a-1403c50ecd0b,Pollution Control Clearance,CERT_HSO6FN0AZL,2022-06-19,2026-02-14,s3://up-ab-licenses/LIC_I5HNOLD0J4TO.pdf
954c4c05-d1ff-46d4-84f9-ed5b11975660,4778b43a-760b-404b-86d1-e2e787fe59e7,Blood Bank License,CERT_INEIE485IS,2023-12-24,2025-08-05,s3://up-ab-licenses/LIC_S53276VFM9V9.pdf
3cfac133-a9fd-445e-87ac-ce51487236e2,4778b43a-760b-404b-86d1-e2e787fe59e7,Pharmacy License,CERT_RARTGF4YQ1,2024-03-20,2028-05-31,s3://up-ab-licenses/LIC_ARCY4WM1Z3VZ.pdf
6776e1ee-589c-48ba-8f65-3bf3bb3874c2,4778b43a-760b-404b-86d1-e2e787fe59e7,Lift Safety Certificate,CERT_0RHXM6OMSG,2022-09-27,2024-08-12,s3://up-ab-licenses/LIC_CG632E48M5OA.pdf
e5428721-ed2d-4d78-9f2e-9805a64815d3,4778b43a-760b-404b-86d1-e2e787fe59e7,Building Completion Certificate,CERT_8L5WUID7L4,2021-03-13,2024-12-13,s3://up-ab-licenses/LIC_H9YOD8GAIE9P.pdf
e7436c46-2d20-4c7c-9ef5-fb436b52d0e3,4778b43a-760b-404b-86d1-e2e787fe59e7,NABL Accreditation,CERT_3AXFIYWL2P,2023-04-02,2026-12-31,s3://up-ab-licenses/LIC_9IY1DXQP9H97.pdf
b9c55821-832b-4cb7-ab2f-b0226a8ff1f4,4778b43a-760b-404b-86d1-e2e787fe59e7,PCPNDT Registration,CERT_D33IBG2B8J,2021-09-18,2023-02-10,s3://up-ab-licenses/LIC_ASWDS76VGGEH.pdf
56cb4f8d-a461-4400-aa19-543205d02394,98996e2b-fd7d-42db-9e98-c546a28254cc,Hospital Registration Certificate,CERT_9C5DO6E5M9,2024-07-27,2026-12-02,s3://up-ab-licenses/LIC_2NCURY3MHN0B.pdf
e8624829-61cd-436f-b2c4-eda4d2bd43e1,98996e2b-fd7d-42db-9e98-c546a28254cc,Building Completion Certificate,CERT_C8NKE684EF,2022-12-07,2026-09-13,s3://up-ab-licenses/LIC_6F0S8VBZALSV.pdf
e2def9b3-baf1-4948-82d8-9d4d1ce83137,98996e2b-fd7d-42db-9e98-c546a28254cc,Lift Safety Certificate,CERT_875C6XFYOY,2023-03-26,2027-06-12,s3://up-ab-licenses/LIC_2NWRMR55QZRD.pdf
096a0081-9eeb-4479-918a-a8aafb58d8d6,98996e2b-fd7d-42db-9e98-c546a28254cc,Pollution Control Clearance,CERT_MFH32OE1R9,2024-06-27,2027-04-22,s3://up-ab-licenses/LIC_NG0E3RE5BGDP.pdf
717ed2bc-6210-4548-8eb0-8e28274f7a49,98996e2b-fd7d-42db-9e98-c546a28254cc,NABH Accreditation,CERT_8MVXUFVWCE,2022-01-05,2023-03-18,s3://up-ab-licenses/LIC_C30VW7LGCI5Q.pdf
f739ccfb-9f1b-4ecd-aec2-f3918892f608,98996e2b-fd7d-42db-9e98-c546a28254cc,Biomedical Waste Management Certificate,CERT_7QSXZQKBO1,2024-11-22,2029-10-29,s3://up-ab-licenses/LIC_S6KMHZRB0MOJ.pdf
87aa0394-9470-4464-b006-bbaa2555b691,b953826f-a93e-45d3-a39a-55df4b2c4a4e,Pharmacy License,CERT_EPQW1D13OD,2023-07-02,2025-05-12,s3://up-ab-licenses/LIC_U0WDV1SA0XQ4.pdf
6e1aba99-3060-414f-89b4-53bcc199c597,b953826f-a93e-45d3-a39a-55df4b2c4a4e,Pollution Control Clearance,CERT_D3GOTPHA87,2024-07-07,2028-11-11,s3://up-ab-licenses/LIC_W2JRGJHRBGB7.pdf
bed1bef9-8b40-4257-b473-92b28f37c47c,b953826f-a93e-45d3-a39a-55df4b2c4a4e,Lift Safety Certificate,CERT_ZIAAN42PWO,2022-11-24,2024-06-20,s3://up-ab-licenses/LIC_9VD7NPO53Z0E.pdf
77862d55-6fbd-46df-8159-bd66e40c134b,b953826f-a93e-45d3-a39a-55df4b2c4a4e,Ambulance Tie-Up Certificate,CERT_0O11Q4RF02,2020-11-17,2023-12-28,s3://up-ab-licenses/LIC_COTFXRROKB1W.pdf
75141754-10a2-448c-b35a-2ee90263504a,b953826f-a93e-45d3-a39a-55df4b2c4a4e,Clinical Establishment Act Registration,CERT_TMK8BZOZH2,2021-03-27,2025-06-25,s3://up-ab-licenses/LIC_WOK9Q24I84BQ.pdf
ffd552e1-ec53-444b-95ef-f216dea048a9,b953826f-a93e-45d3-a39a-55df4b2c4a4e,Biomedical Waste Management Certificate,CERT_R6CRE1K2SQ,2024-08-25,2026-08-18,s3://up-ab-licenses/LIC_H6MK20663HHX.pdf
e5414da8-d06e-4b65-a2a8-398d333835c0,43b7d117-b51e-46dc-b26f-696b0ff56c82,Blood Bank License,CERT_GPQ8XMHRKY,2021-03-14,2023-01-03,s3://up-ab-licenses/LIC_PE74J33SSCNP.pdf
230f0103-34a5-446d-a07f-5fee420521e6,43b7d117-b51e-46dc-b26f-696b0ff56c82,NABL Accreditation,CERT_BYYIJLFOAA,2023-12-06,2026-03-29,s3://up-ab-licenses/LIC_GJDEYD6L54AI.pdf
49bcebf8-9abe-433b-a51c-50c03b21155a,43b7d117-b51e-46dc-b26f-696b0ff56c82,Pharmacy License,CERT_FCNUJH3DSF,2023-01-20,2024-03-03,s3://up-ab-licenses/LIC_21CWA9DC4B4Y.pdf
3108fb13-5eea-4c2d-92f5-918cd87d196f,43b7d117-b51e-46dc-b26f-696b0ff56c82,Fire Safety Certificate,CERT_9JDNHKSNRB,2021-03-11,2024-12-03,s3://up-ab-licenses/LIC_OKM35AP9X6PC.pdf
43502d14-70f8-433b-97e2-c22525be3b8e,6bab69eb-9afa-4043-a8a8-f7c0b089c088,Biomedical Waste Management Certificate,CERT_VCX9VX9GIY,2023-06-07,2027-02-16,s3://up-ab-licenses/LIC_4V2UYIHZ2NIM.pdf
46298130-cc37-4edc-9e48-1bb3ce2d6e8b,6bab69eb-9afa-4043-a8a8-f7c0b089c088,NABH Accreditation,CERT_KQA84DBO6V,2025-05-02,2027-02-16,s3://up-ab-licenses/LIC_FOXP782CI31O.pdf
08c850ea-cbb4-4243-89e2-636198ced7a1,6bab69eb-9afa-4043-a8a8-f7c0b089c088,Lift Safety Certificate,CERT_3GRY57HXYD,2022-09-06,2026-04-20,s3://up-ab-licenses/LIC_300EKHP7FHPR.pdf
6fa1f355-72ec-48b3-ab38-e62cacd3a7c1,6bab69eb-9afa-4043-a8a8-f7c0b089c088,Blood Bank License,CERT_RYHE1UW1FX,2020-11-18,2024-11-13,s3://up-ab-licenses/LIC_GC3F8SO4CY7D.pdf
c565a1ef-2282-4592-b4c8-0ef87066d458,6bab69eb-9afa-4043-a8a8-f7c0b089c088,PCPNDT Registration,CERT_J5YFDCFI37,2021-04-20,2024-09-17,s3://up-ab-licenses/LIC_E7WXD16KIEPL.pdf
77dcb0f0-92be-49aa-bbb7-a9424f4ac05f,14689f0a-3d52-4137-a6a9-faf2389d7b2d,Ambulance Tie-Up Certificate,CERT_1Y4V7IJGVI,2020-11-14,2022-08-15,s3://up-ab-licenses/LIC_3WW07KYJC9XF.pdf
19091e87-5055-4e94-9d2c-0855ed708101,14689f0a-3d52-4137-a6a9-faf2389d7b2d,NABL Accreditation,CERT_0FG7AELH48,2021-05-18,2025-07-02,s3://up-ab-licenses/LIC_88B6LEKB9J9I.pdf
c6eb60c8-5e42-4e92-bf82-10dbcdf4d625,14689f0a-3d52-4137-a6a9-faf2389d7b2d,Biomedical Waste Management Certificate,CERT_PHOPSS19M6,2020-10-31,2024-11-24,s3://up-ab-licenses/LIC_QOHB7JGSDH75.pdf
43e2e5f0-9585-42d7-94fd-071021d64fcf,14689f0a-3d52-4137-a6a9-faf2389d7b2d,Fire Safety Certificate,CERT_OOVQ95FK4P,2022-07-20,2025-03-01,s3://up-ab-licenses/LIC_HLIY8OIR0KLP.pdf
a8475ae1-6c89-423c-99c4-d55ca74b8071,14689f0a-3d52-4137-a6a9-faf2389d7b2d,Pollution Control Clearance,CERT_Q5RNLA1Y46,2021-09-05,2026-08-15,s3://up-ab-licenses/LIC_QQK0R6BO07CV.pdf
